EGFR,FGF2,FOXO4,IL6,CDKN2A,SLC25A37,MYC,STEAP1,CP
1.6341423,1.2611347,1.5267973,0.3723465,1.6105037,0.5814718,-0.14926605,0.824433,-0.100555785
-2.1544902,0.34099784,2.9670186,0.32380283,1.3144345,-0.5594044,0.7831143,1.6217946,0.20181674
2.217211,1.4303933,1.4186258,0.8926672,0.6359748,0.4432595,0.33486107,0.78225523,-0.06676986
2.4644284,0.46560207,0.5324498,0.9775753,1.7111403,0.62641954,0.6436986,0.9687742,-0.30203962
-1.1820529,0.68146527,1.0829636,0.2731715,-1.2025769,0.4741794,1.8195013,1.6236278,-0.35601646
2.3114765,0.21128497,1.994699,-0.78425956,1.8270522,0.50572515,0.29641703,-0.40761727,-0.30920804
-2.8299446,2.6048176,3.163374,0.13856894,0.12569335,0.36731252,-0.28317285,-0.29137754,0.19194546
2.4257152,1.5557184,0.567749,0.22621696,1.5251664,0.5899204,0.4314231,-0.42539567,-0.19253764
2.1127477,1.2982424,0.82623994,0.35390094,1.0948591,0.6122049,0.8296119,0.9510172,-0.06676986
2.0521822,1.3032039,1.3770424,0.32895344,0.98816645,0.56202334,0.6868179,0.84760517,-0.0730199
1.8172189,1.4251903,1.8011701,0.17639576,1.7234694,-0.79739255,-0.2683795,-0.4279763,-0.29175276
2.3259137,0.21500948,2.1051419,-0.88548756,2.0348916,0.5973156,-0.17384498,-0.49997532,-0.30574125
2.4020758,1.4080212,0.28409612,0.3241545,1.4275002,0.52796996,0.8222151,0.041385587,-0.019826286
2.3573196,-0.14115837,2.1842132,-0.876793,-0.9042232,0.9490795,-0.2121288,-0.22775365,0.31421745
2.4226506,1.4487917,1.8318365,0.003977984,0.6958727,0.49996266,0.79877365,-0.47524393,-0.18994603
2.1279917,0.19399548,1.7872964,0.872928,0.9703409,0.598157,0.73396933,1.0602177,0.16951017
2.6004894,1.5781459,-0.16954386,0.35396597,0.6902974,0.6674553,0.9629266,1.1540211,0.020763129
2.9523365,1.9461492,-2.3219793,0.45844167,1.0285617,0.28147987,0.74117327,-0.48462576,0.040030662
2.3480701,1.5731375,1.7443049,-0.6776642,1.0317564,0.6282817,0.57703245,-0.20402108,-0.2690928
2.9719381,-0.3049499,-2.2159674,0.57261956,-0.66863376,0.33152843,-0.7572848,1.4591881,0.20906636
2.2204347,0.53086156,1.9435117,-0.9579255,1.2003714,0.471331,-0.36230898,0.8564423,0.16601141
0.6980866,-1.4424703,1.9566875,0.5718663,2.0684974,0.048177555,-0.74594766,1.125431,0.1794005
2.8471563,1.5102203,0.9188892,0.30575523,0.7308892,0.13251519,-0.12007576,-0.6559072,-0.19253764
2.1713774,1.3495313,0.7600733,0.40779534,1.6172298,-0.7095614,-0.37551957,0.8962725,-0.20457262
2.8685296,-0.004190497,0.95191365,0.6126101,-1.2340552,0.2532146,-0.1755307,1.2225797,-0.2945277
2.9184556,1.8616037,-0.012066556,0.23099394,-0.8724097,0.8507906,-0.44722933,-0.33445275,-0.10868148
2.136112,1.4955952,-2.010148,0.57022667,1.180537,-0.6440002,0.80435085,1.0480226,0.068851374
2.233192,1.4354188,1.6845531,0.2976418,0.48815155,0.40460223,0.8246205,-0.44851136,0.16308026
2.3159795,1.4017944,1.730546,0.566926,1.0477927,0.4303328,0.67756796,-0.47086555,-0.065356426
2.149938,1.3818619,1.4680939,0.26391256,1.3078498,0.5496489,0.62418413,-0.4720379,-0.050088488
2.137854,1.320911,1.3782825,0.32895344,0.70641327,0.7006827,0.63966465,0.875735,-0.0730199
2.268192,0.37591627,1.9599695,0.17644717,-0.04174929,0.65001535,0.76775074,-0.5787772,0.361727
2.0178382,1.3736897,1.8152213,0.32004833,1.2964625,0.55607563,-0.72459656,-0.4772144,0.16048865
2.1212502,1.4709095,1.3315471,0.34185848,-0.52138627,0.7172387,0.79191875,0.88456494,-0.2201544
-2.3875928,0.6926646,2.8242888,0.03626101,3.0364838,0.18553585,-0.5767451,1.302269,-0.1239151
2.0289495,1.2963616,1.3702003,0.32895344,1.0666113,0.55402374,0.66013205,0.84076303,-0.0730199
2.1679347,1.4414028,1.3477393,0.36097345,-0.20686062,0.638581,0.75588083,0.8064868,-0.24804705
2.386065,0.39064738,1.6309775,0.28821993,-0.69174874,0.8382647,0.962677,1.010516,-0.2283948
1.9479378,1.3725206,1.6655874,0.30311474,1.26871,-0.695547,0.6291599,-0.24641933,0.17082664
-3.99874,0.20025429,-2.55204,-0.22741139,-1.5732495,-0.49480292,-0.70149416,-0.032746684,-0.4661718
2.6972427,0.04626248,1.2153542,0.13482572,0.87697434,0.76461804,0.92210245,-0.60351896,-0.058028392
2.181442,0.2348443,2.3831713,0.68412614,0.7645937,0.5166736,0.955258,-0.25862998,-0.061484914
2.224038,1.5250083,1.3411297,0.3310128,-0.69721663,0.7172387,0.84636986,0.86360914,-0.2334429
1.9327044,1.3141588,1.6550987,0.3238451,1.3281544,0.56377584,-0.73284715,0.7939473,-0.0730199
2.0296128,1.3027304,1.4802109,0.047683988,1.0683484,0.63219965,0.62562025,0.79521245,-0.0730199
-5.007851,-1.5759257,-2.5397,-0.84688103,0.18343122,0.2444316,-0.5167722,-0.5319899,-0.13475782
-5.243198,-1.5468769,-2.431212,-0.22399893,-1.020037,0.35480806,1.0185572,-1.1242107,-0.16831791
2.0226047,1.3225995,0.93105453,0.32858366,0.9797289,0.58627844,0.8144102,0.9452812,0.16332017
1.997901,1.2905749,1.3604616,0.3236087,1.1465764,0.5481,0.6506418,0.82813007,-0.0730199
2.2535038,1.5492387,1.7472765,0.23225431,0.47044945,0.68110013,0.7519239,-0.3388558,0.16308026
1.9957833,1.3122979,0.8733719,0.32574987,1.3224958,0.58579576,0.80638695,0.9228949,-0.18970609
2.4602776,1.5440273,-2.0002031,0.47481158,0.93937266,0.28941992,0.88673735,1.1522626,0.0687924
2.4286714,1.5488825,0.58605635,0.2881891,1.4985397,0.6476562,-0.003064327,-0.45557547,-0.050088488
-3.342709,-1.5527618,1.3974125,-0.7485402,-1.6409649,-0.6445258,-1.0258161,-0.7035338,-0.42208698
2.475766,1.5229974,0.5761746,0.22621696,1.3540858,0.59663355,0.4889733,-0.38230443,-0.050088488
2.010874,1.2956077,1.4255953,0.32644254,1.2711571,0.37763172,0.47020534,0.86783224,-0.2642932
2.824426,1.8677496,-2.3013515,0.43291503,0.93740624,0.050432213,0.748513,-0.74723804,0.058273464
2.35699,1.6103162,-1.7341989,0.5554439,-0.92919505,-0.86599547,1.1443087,1.1172777,-0.08086838
-2.6080978,0.8065336,2.2652667,0.31855512,-0.23425798,-0.64986634,0.80395246,1.2548591,0.43816346
2.1508682,1.3545555,0.82509494,0.32638597,0.74702454,0.7388391,0.8972373,0.98131996,-0.06676986
2.0656629,1.3431529,0.8674487,0.8875619,1.2824605,0.6078761,0.6190623,0.9485267,-0.06676986
-4.6923003,-0.38511336,-3.5039663,-0.83542854,0.29265857,-0.07161014,-0.37491822,-0.78110445,0.22337346
-2.4901807,2.052815,2.5215352,0.2528172,1.6726933,-0.41556332,0.5746592,-0.38350075,0.19489524
2.0127845,1.2969147,1.4844526,0.33178723,0.5063129,0.67394143,0.7622694,0.8644405,0.16438107
-4.9886875,-1.2682694,-3.050899,0.80235904,0.067343205,-0.3855348,0.2247142,-0.85640955,0.07851451
-4.5320826,-0.25162986,-0.11055483,-0.008018315,-1.7497412,-0.69357085,-1.0141567,-0.44884717,0.38431007
2.8277876,0.052688755,0.7737638,0.19957717,1.615167,0.40708575,0.8709924,-0.24435724,-0.058028392
-4.6000977,-0.16669518,-0.891033,0.32984024,-1.4392198,-0.58454376,-1.3372903,1.6632793,0.37811506
-2.9230025,2.5448148,2.689708,0.34852362,0.016190492,-0.017111545,0.63605523,-0.46122497,0.40418738
2.0816274,1.3032039,1.3430177,0.32895344,0.7151527,0.68501806,0.7622694,0.8889341,-0.09270007
2.3947916,1.4747069,0.9753744,0.04990636,1.3992887,0.69687355,-0.5620906,-0.18761633,-0.30209076
2.0289495,1.2963616,1.3702003,0.32895344,1.0666113,0.55402374,0.66013205,0.84076303,-0.0730199
3.0437744,2.0501509,-2.566677,-0.27628523,0.63935184,-0.018106695,-0.30549258,-0.36069798,0.040030662
-5.2561426,-1.7091551,0.02337451,0.41249353,-1.4489316,-0.4949527,0.7384194,-0.83779824,-0.5283216
2.2669923,1.5140818,1.3635269,0.9181478,-0.780285,0.7215988,0.84636986,0.86360914,-0.2334429
2.5240152,1.4435887,0.91251564,0.3197555,1.0156085,0.53780127,0.79855466,-0.46934766,-0.050088488
2.3902578,1.4832494,1.6597664,-0.9530351,0.48419577,0.75432,0.62281334,-0.5275321,0.15698986
2.2668676,1.3491386,0.5586039,0.35390094,0.7592668,0.7431991,0.9317491,1.0585995,-0.06676986
2.0540318,1.3032039,1.3770424,0.32895344,0.7199498,0.68501806,0.7622694,0.85802776,-0.0730199
2.1359808,1.3415176,0.8285241,0.32638597,1.0164143,0.61584437,0.8562976,0.95785946,-0.06676986
2.2905352,1.4374744,0.5783518,0.3247906,1.1030682,0.6040221,0.838294,0.9022878,-0.06676986
-5.143047,-1.6221954,-2.9536598,-0.891885,0.29594082,0.28271842,-0.29148197,-0.93563336,0.062824085
2.2388797,1.4950004,1.6380198,0.2515907,1.2115963,0.373206,0.62593377,-0.3311196,-0.065356426
1.997901,1.2541419,1.3650198,0.35112366,1.1465764,0.5524601,0.6506418,0.82813007,-0.0730199
0.81323147,1.3764073,1.7126333,0.3494067,1.2883847,0.5354949,0.70499706,0.85961074,0.17165412
1.9321802,1.3422965,0.5714691,0.38960496,1.2368152,0.6192585,0.8592372,1.0552934,-0.10161669
0.08790415,-0.31161872,-0.14843865,0.3857706,-1.9079195,-1.1849412,-1.0120567,-0.4700665,-0.5235846
2.0733721,1.4081347,1.7468271,0.8745196,1.387745,0.51157695,-0.7348265,-0.35172874,-0.050088488
2.0394938,1.2963616,1.3370738,0.32895344,1.0659953,0.55402374,0.66013205,0.85771066,-0.06676986
2.0521822,1.3032039,1.3770424,0.32895344,0.98816645,0.56202334,0.6868179,0.84760517,-0.0730199
2.456886,0.42116824,1.8920105,0.1637312,0.9129073,0.43168238,0.8756083,-0.47657806,-0.20047754
2.1082122,1.4481481,1.3625306,0.92899346,-0.52021325,0.7215988,0.82643056,0.8715269,-0.2201544
2.4957952,1.6098894,-1.6867076,0.49902853,0.61900926,0.6764062,0.94239104,1.1368401,-0.14407638
1.7677401,1.5483217,1.7520492,0.35106373,1.5242018,-0.71649337,-0.3295499,-0.32178742,0.17550811
2.2106175,1.4176137,1.6155934,0.22407578,1.1750826,0.55052286,0.6133362,-0.2558239,-0.065356426
-0.6101444,-1.5989234,1.9314362,1.10795,2.2278175,-0.47763458,-0.2342289,1.360079,0.19886139
2.2854986,1.5555279,1.6306138,0.22942053,0.6846629,0.69217676,0.7519239,-0.3363042,-0.065356426
-0.29582864,0.046764202,1.2353119,0.27949452,-1.2535874,0.28391078,1.7164214,1.9582695,-0.5284995
2.0381007,1.3002058,0.59981483,0.37626863,1.6451802,0.18401906,-0.92847985,0.93907094,0.16332017
1.8065988,0.05586022,1.8544067,1.0281632,2.0232618,-0.80288464,-0.3145141,0.9074525,-0.09582632
2.2247121,1.3774536,0.99531376,0.2964024,1.1689212,0.5618273,0.7092496,-0.6489895,0.16048865
2.2524264,1.4678756,1.332808,0.3310128,-0.65598273,0.6628137,0.84934914,0.89789885,-0.22045493
-5.277651,-1.5513772,-2.672516,0.46959633,0.66913533,-0.21145648,0.8260499,-0.84401256,0.07851451
2.284373,1.6440147,1.745883,0.33023524,-0.8407311,0.46296385,-0.6028634,0.84425634,-0.22719288
2.027941,1.342928,0.49335846,0.33095402,1.6512529,0.57667863,-0.9186099,0.9131859,-0.06676986
2.1113608,1.3111559,1.2291423,-0.97178096,1.0642741,0.6227331,0.65929055,0.78641886,-0.062480442
2.6068912,-1.3168739,1.8751938,0.38947615,1.2466333,0.45423907,0.6516129,-0.37367064,0.16308026
2.2587693,0.046080045,1.9312603,0.13204847,1.5348713,0.50632244,0.6653513,-0.4882838,-0.073296346
2.3097272,1.5427157,1.3423698,0.3310128,-0.7968651,0.73290336,0.5329157,0.9117399,-0.2334429
2.0389063,1.4458745,1.9400446,0.29253346,1.2588067,0.3642701,-0.7330528,-0.48036146,0.16308026
-4.7581577,-0.4419141,-2.8371387,0.45324278,-1.3628663,-0.55021715,-0.8666406,1.2759732,0.24748929
2.4377897,0.52085656,1.3444939,-0.62378216,1.8254347,0.21202031,-0.054451667,-0.38967437,0.16317989
-2.5431223,2.0316758,1.4611362,0.28708842,2.699644,0.3027687,-0.320526,1.0075254,-0.23269886
1.865445,1.5540097,1.8145094,-0.7608041,1.7059563,-0.8056172,-0.71234983,-0.16670322,-0.07593353
2.0571241,1.3032039,1.3770424,0.32895344,0.71685755,0.68501806,0.7622694,0.85802776,-0.0730199
2.4268448,1.5668898,-1.5669721,0.49839243,1.1840732,0.48105174,0.8130263,1.0637145,-0.2536295
2.2836661,1.4417081,1.47581,0.30072373,0.7184272,0.7010951,0.77356684,-0.47904378,-0.050088488
1.4700502,1.3912984,1.8019164,0.054174293,1.7192019,-0.80380255,-0.7446138,-0.3499205,0.17550811
2.0949001,1.4031296,1.7757921,0.28387028,1.5123734,0.1977056,-0.25071508,-0.5181378,0.16823503
2.4471426,-1.3659441,0.069502436,-1.129828,1.5408586,0.3975368,0.9354532,0.048729986,0.0817198
2.01717,1.2905749,1.3850641,0.3236087,1.2044746,0.38254735,0.6655531,0.84770983,-0.09163917
-5.4041405,-1.6035581,-2.6035748,0.20876272,-1.2516869,-0.37468138,-0.539273,-0.7920175,0.2254911
2.4171445,1.5711482,-1.5129172,0.49839243,1.1904826,0.49212834,0.7916839,1.0540142,0.0687924
2.2755039,1.5900643,-2.2211356,0.27086428,1.379599,-0.7609416,0.6123183,1.0803128,0.053925898
-2.015861,2.4336264,0.41580334,-1.082344,2.5312233,-0.5703622,-0.8913972,1.1365771,0.18768272
2.5678146,1.3794699,1.36937,0.8929335,0.4473024,0.38779575,0.8597114,-0.031799667,0.16048865
2.3347757,1.5436095,0.77783555,0.330891,-0.49030584,0.7388391,1.1118718,0.9597965,-0.36112666
2.3779442,-0.06569632,1.9723809,0.4478531,-0.16937943,0.15966293,-0.46443063,0.71548766,-0.3187187
2.0604444,1.3032039,1.383455,0.32895344,0.7193311,0.68501806,0.7622694,0.8644405,-0.09163917
3.032761,1.9511101,0.39999267,0.2268037,-0.8768207,0.46127006,0.5075984,-0.4702316,-0.21051148
-4.9271913,-1.531338,-2.7428799,-0.87534505,2.0408604,0.20249484,-0.16946226,-0.65336496,-0.3017801
2.4033854,1.495295,0.8655814,0.27189395,1.2732452,0.6548892,-0.90935093,-0.5035437,-0.050088488
2.4142954,1.4687045,0.9362796,-0.9698793,0.7234387,0.8262792,0.82366645,-0.05389131,-0.04579907
-2.9383163,2.1974504,1.1660739,0.20675312,-1.1430247,0.7868532,1.3831888,1.4496809,-0.2609713
2.1066709,1.3032039,1.4505112,0.3439193,1.1355649,0.12929744,0.7108904,0.8507109,-0.0730199
0.27750233,1.7777884,2.1893473,0.33298856,2.2568185,-0.55752647,-0.732274,-0.27874744,-0.21372914
2.1802013,1.320911,1.4021242,0.32895344,0.70312446,0.6462576,0.6426439,0.9239835,-0.18970609
2.3120637,1.3855718,0.5896952,0.32638597,0.7584898,0.6520186,0.9396149,1.1123619,-0.2992592
2.4273996,1.4378085,0.9597043,-0.8005326,1.0950247,0.6036176,0.82213855,-0.28419805,-0.04579907
3.276798,2.0471752,-0.07911177,0.053708244,-0.97376776,0.5431548,-0.39393824,-0.66014296,-0.14249137
2.2304506,1.5250083,1.3875649,0.3310128,-0.6978353,0.7172387,0.84636986,0.87002176,-0.34906822
-4.819418,-0.31166574,-0.76058704,0.3167997,-1.697702,-0.76429814,-0.70042354,1.1911732,0.3438158
-1.7204838,2.2100642,2.6126444,0.9564017,1.1469693,0.43557104,0.6141583,-0.72283274,-0.357149
2.4203734,1.541545,-2.0680697,0.47764537,0.43845308,0.6653296,0.94239104,1.1368401,0.061104983
-3.1766255,-0.27820662,-0.62812686,0.068241134,-1.7116729,-0.9990294,-0.1675945,2.0103998,-0.46272948
2.1157494,1.3820016,1.477452,0.28946328,1.1743191,0.55944127,0.6395979,-0.32172155,-0.09293998
-3.1983397,3.1653159,-2.2514284,0.37539202,2.0825975,-0.40433854,0.69652104,-0.52112556,0.12640679
2.4366732,1.4937634,0.8762338,0.2660537,1.3732338,0.49713686,0.46432325,-0.6601562,-0.050088488
-2.863536,0.42812422,3.3155262,0.15289862,1.8731672,0.30939898,-0.347732,1.3433574,-0.040723223
2.3607066,1.6897247,1.7165561,0.24515931,-0.48976627,0.7133208,0.7594801,-0.29205287,0.30869842
-5.3726115,-1.4606731,-2.4251041,0.4130025,-1.1201279,-0.25794804,1.0306318,-0.9178533,-0.4648096
2.0043137,1.2905749,1.406897,0.3236087,1.1459577,0.5481,0.6506418,0.8345428,-0.18864521
2.2548854,1.4052749,1.6340172,0.29677218,0.9925055,0.58246046,0.6649704,-0.47456032,-0.18994603
-4.556562,-0.5105967,-3.2591925,-0.15099901,-0.13362636,0.29858518,-1.2011366,1.5860385,0.27731538
2.2272143,-0.8327642,-2.0771518,0.6998924,1.8215201,-0.32753655,-0.3547144,1.3440423,0.07612445
-3.2882526,0.40691087,0.26002607,-0.6443014,1.0417608,1.1610693,1.2576876,-0.38691443,0.102602355
2.4572766,1.5622249,-1.7964307,0.4732497,1.242254,0.5667885,-0.15476541,1.0815271,0.0687924
1.6354407,1.2739841,1.3746173,0.3482469,1.3879504,0.54735523,0.66992617,0.8098747,-0.081936486
1.6618419,1.3021954,1.4841872,0.93196666,1.6969422,0.40347287,-0.07507151,0.8585269,-0.1986227
1.996071,1.2839056,1.440775,0.2392351,1.1488707,0.6262759,0.6506418,0.7864892,-0.06676986
0.1947526,1.4533621,1.9209285,0.9524536,2.1266034,0.17909276,-0.17861536,0.9556472,-0.1975618
-0.78123605,1.6136398,2.2691798,1.0476522,1.730293,-0.2995033,0.61779416,-0.52294457,0.19489524
2.0468695,1.2969147,1.4618591,0.33178723,0.77185935,0.49652165,0.68979704,0.8958537,0.16332017
-2.2435653,-0.8230565,-3.4677842,-1.0941881,0.96204805,-0.5816022,-0.89206475,-0.9983534,0.07301358
2.1543193,1.4962926,1.6747515,0.78938484,1.2826755,0.534014,0.61235404,-0.32691783,-0.29949915
1.969362,1.2375509,1.3283486,0.35112366,1.3227102,0.38856027,0.657755,0.8364226,-0.06676986
2.9611802,-1.2825824,0.6116537,0.4905111,1.5333433,0.52574176,0.5179714,-0.5314294,-0.05900509
1.997901,1.2905749,1.3604616,0.3236087,1.1465764,0.5481,0.6506418,0.82813007,-0.0730199
-2.5650966,1.9414355,2.293632,0.8652099,0.8880416,0.5470835,0.74069846,1.1854407,0.191115
1.8944551,1.3095413,1.4016539,-0.968855,1.3872092,0.6103152,0.3953025,0.7228252,-0.06873048
2.138214,1.3110906,1.4911673,0.35305306,0.74147546,0.76855606,-0.09326295,0.90059453,-0.18864521
2.2304506,1.5250083,1.3475423,0.3310128,-0.6978353,0.7172387,0.84636986,0.87002176,-0.2520622
-0.6502328,1.4530344,1.0357008,0.5065783,2.0110965,-0.56189686,0.8083644,1.2082629,-0.096918784
2.6983,-1.3213034,1.6403662,0.64950716,0.7397622,0.47465703,0.5136446,1.148693,-0.18864521
3.0793376,-1.2267491,1.7778263,0.46494016,-0.9745212,0.42835298,1.0655413,-0.6634277,-0.22577941
-1.704201,-1.6638136,2.4343977,0.602632,1.9678267,-0.51409066,0.44525138,1.3769742,0.19886139
-0.80418324,1.6606371,2.4290252,-0.036433235,1.6808606,0.5127027,0.5706272,-0.2939325,0.18714885
2.4695933,1.6748078,1.603131,0.22937118,-0.68255305,0.7243974,0.82955503,-0.2988274,-0.21904153
2.287595,1.4631493,1.631114,0.22942053,1.1799707,0.5673435,0.39127752,-0.26524967,-0.065356426
2.0625129,1.4262419,1.5730696,-0.866821,1.5906861,-0.8078572,-0.16569479,-0.52195525,0.16473624
2.453869,1.4890058,0.95903814,0.2747277,0.6390191,0.8074933,-0.8821631,-0.5740977,0.16048865
1.463128,1.5986425,1.7793549,0.4586061,-0.9306532,-1.0948484,-0.4421525,0.82839495,0.38500082
2.5569441,0.014370747,0.7191693,0.4249545,-1.1194717,0.9933386,0.64253724,0.13298582,0.37134212
2.594738,1.6322421,0.34851238,0.33263552,-0.84674,0.827297,-0.6711288,0.93888795,-0.22045493
2.1127477,1.2982424,0.82623994,0.35390094,1.0948591,0.6122049,0.8296119,0.9510172,-0.06676986
-4.889098,-1.5662025,-2.3928683,-0.8741542,-1.330856,-0.45912036,-0.62212235,-0.6446724,-0.34112003
2.7741647,1.5453708,0.9872966,-0.7571106,0.7471262,0.117836766,-0.13144195,-0.5998684,-0.04579907
-2.546571,2.1630902,2.6039836,0.20855795,2.2082093,0.28992885,-0.2258572,-0.34068823,-0.07774275
2.472284,1.6321912,0.45575985,0.22621696,1.2262247,0.59047264,0.67204463,-0.47033244,-0.050088488
2.2380013,0.050659195,-2.2265847,0.5726595,1.3183916,-0.025965624,-0.44668913,1.4409593,0.04187553
2.027941,1.342928,0.49335846,0.33095402,1.6512529,0.57667863,-0.9186099,0.9131859,-0.06676986
2.8102832,0.18274051,-3.0752196,-0.98314005,0.44168115,0.7926945,0.9748801,-0.69713587,0.057217807
2.6144733,1.7849379,0.7824339,0.21912147,-0.14678827,0.71548516,-0.11693298,-0.3538971,-0.23696595
-4.732214,-1.6117504,-2.7958622,-0.9265413,0.22578341,-0.41932765,-0.82416576,-0.7484769,0.07057048
1.5129675,1.4151292,1.9697323,-0.81961316,1.7983519,0.4132041,-0.7452056,-0.50618094,-0.06453385
2.561052,1.7357221,-1.8356428,0.4707395,-0.09249195,0.41223857,0.7801424,0.9885124,-0.08334727
2.594809,1.6349502,-1.8052752,0.4719979,-0.6661228,0.72429144,0.78257644,1.1695453,-0.06600187
-4.5380783,-1.5003397,-2.8023453,-0.9588617,2.0614126,-0.33999273,-0.72450584,-0.6971973,0.07057048
-2.3925462,-0.7307152,-3.2303278,0.57957745,0.50474554,-0.06962755,-1.0056462,-0.86052305,0.13813952
2.0057926,1.2536393,1.4417312,0.3593022,0.8518881,0.54730725,0.66013205,0.87166935,0.16332017
1.9483962,1.2739841,1.3464957,0.3236087,1.2590668,0.5403016,0.6442671,0.8098747,-0.0730199
2.000766,0.070375785,2.3953183,-0.9009791,0.85982674,-1.0734377,-0.6534706,-0.1254145,-0.21452147
-0.9912323,-0.36199525,-2.8602035,0.42136976,-1.1508456,0.39372954,-1.1459775,-0.63216734,-0.30958927
1.5278169,0.10554199,1.651426,0.93288594,1.8436098,-0.81015474,0.73240304,0.9461159,-0.10474291
2.2611904,1.345429,1.5661445,0.2515907,1.3776317,0.37357983,0.6247206,-0.2670045,-0.09553159
2.5620368,1.6865807,1.540719,0.2568861,-0.81797487,0.7287575,0.82955503,-0.29208863,-0.21051148
1.9794167,0.26149696,0.667005,0.793336,2.2165914,0.17279214,-0.94141465,1.0577608,0.14649469
-1.6425842,0.31819865,2.3721316,0.58417785,2.1477125,-0.6646134,0.9590275,1.1799612,0.20181674
-2.3200414,2.1352258,2.5669372,-0.7770896,1.9568455,0.43945035,-0.56198734,-0.31349802,0.16503926
2.4504724,1.5555279,1.6272709,0.24438639,0.66198266,0.09833975,0.81806064,-0.34097028,-0.09553159
2.07168,1.3126189,1.4382918,-0.8121388,0.68856174,0.5176438,0.81773937,0.7851457,-0.062480442
-5.328739,-1.9691126,-0.6991491,-0.834139,-1.5634977,-0.40687233,-0.93256503,-0.6026106,0.038502514
1.8239018,1.514219,1.8837473,0.8388678,1.5764275,0.32854223,-0.19397472,-0.3251676,0.17035331
2.857201,-1.0221281,1.8687534,0.35403535,1.3125839,0.5744077,-0.14504983,-0.5235033,-0.050088488
-3.5475113,-0.5385726,-3.1619256,0.5523722,-0.9862995,-0.16594061,1.4950216,-0.9807225,0.22484584
2.627172,1.9092078,-2.042057,-0.040697888,-0.65719086,0.8260231,1.1117672,-0.2595461,-0.049320504
2.3622723,1.5621189,0.7337025,0.32844532,-0.80578905,0.77105975,1.1118718,0.9738633,-0.22719288
2.010399,1.32362,0.83343136,0.32574987,1.3513832,0.5919567,0.72202516,0.9202582,-0.06676986
2.351252,1.5647649,-2.2800221,0.25758356,1.1880723,0.5658886,0.8130263,1.0468376,0.0687924
1.9589407,1.2739841,1.3133693,0.3236087,1.2584509,0.5403016,0.6442671,0.82682234,-0.06676986
-5.0368247,-1.5480207,-2.7484248,-0.1581338,1.5530514,0.21838571,0.6135403,-0.8405138,-0.015027605
2.069759,1.2839056,1.4803141,0.56548786,1.1488678,0.593279,0.6506418,0.83162457,-0.09163917
2.253308,1.4519148,0.77804816,0.06166194,1.5414127,0.58037037,-0.36395591,-0.45383102,0.16048865
2.2003815,1.392807,1.4841166,0.32735807,0.71343803,0.68236005,0.7781857,-0.006414287,-0.065356426
1.9990773,1.3122979,0.8367113,0.32574987,1.3954878,0.4135069,0.82152915,0.92655164,-0.06676986
