"Gene","Median_Tumor","Median_Normal","LogFC","p_value","adj_p"
"MIR4735",2.71762148018043,2.71762148018043,0,0.529054316039708,0.561693946955602
"WIPI2",12.2352370153535,12.2404486202534,-0.00521160489990002,0.535543282380426,0.568060169811069
"MIR16-1",2.71762148018043,2.71762148018043,0,0.54584083589428,0.578450812303405
"MIR545",2.71762148018043,2.71762148018043,0,0.547200901285628,0.578828109341587
"TFAM",11.5593007602096,11.5879060724958,-0.0286053122861993,0.547009329547991,0.578828109341587
"PDE4C",2.71762148018043,2.71762148018043,0,0.548412136027763,0.57957762863429
"MIR181B2",2.71762148018043,2.71762148018043,0,0.549165190739734,0.579842000845159
"MIB2",9.92986517201043,10.0196135793331,-0.08974840732267,0.556156364259009,0.586686448298844
"LINC01833",4.23437914494318,4.23201170605217,0.00236743889101021,0.572046239260025,0.602896996221946
"TBX2",8.97585436484602,9.07326317471587,-0.0974088098698491,0.572958799308674,0.603307301920458
"MIR302A",2.71762148018043,2.71762148018043,0,0.573986107370452,0.603837574633331
"SESN2",10.1309306347156,10.1560351440689,-0.0251045093532998,0.578485316850077,0.60801601670751
"MIR129-1",2.71762148018043,2.71762148018043,0,0.581491689323444,0.610619232959864
"MIR4443",2.71762148018043,2.71762148018043,0,0.584552853785987,0.61327519601023
"FUNDC2",11.7404198474123,11.7687230380857,-0.0283031906733999,0.605121086442968,0.634276920607947
"LINC01134",5.11573350664535,5.2025162273252,-0.0867827206798495,0.6214012495141,0.650749900717309
"CLOCK",11.585939832975,11.6232080006106,-0.0372681676355988,0.639865277158522,0.668870956086832
"ETV4",8.44981554769743,8.7603536311409,-0.31053808344347,0.639465790689327,0.668870956086832
"FGF21",2.71762148018043,2.71762148018043,0,0.64551045233139,0.674160825668563
"FOXN4",3.74541154574587,3.80251224477313,-0.0571006990272598,0.650479555175562,0.678735680649252
"NOTCH3",13.542548007063,13.5534006133316,-0.0108526062685996,0.651897993787392,0.679600711425735
"BECN1",11.5273566888209,11.5129059443841,0.0144507444368003,0.653509314884353,0.6806650768398
"PGD",12.908886978081,12.7671595587423,0.1417274193387,0.658959424714698,0.6857222172347
"FGF4",2.71762148018043,2.71762148018043,0,0.668185926520671,0.694696459223023
"NKAP",10.1478200266534,10.1697048922449,-0.0218848655914989,0.673173345766259,0.699251232133781
"NOX5",6.05107274405386,6.04182943526197,0.0092433087918895,0.683193387068147,0.709020679828599
"LINC00239",4.27150772228433,4.35854964310987,-0.0870419208255404,0.690155076826523,0.715601442069228
"GPX7",9.31550077570654,9.26278153601055,0.052719239695989,0.705059362823221,0.730398423481738
"AQP11",6.94383938648265,6.95383647800765,-0.00999709152500028,0.710669030047372,0.73554882553377
"OPRM1",2.71762148018043,2.71762148018043,0,0.712629058506543,0.736915968123806
"TRIM21",10.2698948815491,10.2899885965825,-0.0200937150334006,0.722144449567654,0.746086514651886
"TNF",6.5851561371861,6.58736736048475,-0.00221122329864976,0.725704224334418,0.749093080266413
"MIR9-3HG",7.9175495012663,8.07218412161177,-0.15463462034547,0.728220587391759,0.751018190753755
"ALKBH5",12.432637186574,12.4495985913679,-0.0169614047939,0.734945154600556,0.757144368033227
"IFNA17",2.71762148018043,2.71762148018043,0,0.735474147612501,0.757144368033227
"IFNA2",2.71762148018043,2.71762148018043,0,0.736956797303483,0.757993922650237
"DDIT3",8.90619464833275,8.91326627003759,-0.00707162170484033,0.743590726072779,0.764135567880494
"SLC2A14",4.29131685213888,4.43358194410872,-0.142265091969841,0.747365081645532,0.767330310896971
"FADS1",10.3276460026501,10.2203368606716,0.107309141978501,0.750996804422829,0.770373056494236
"TMBIM4",9.92047969998147,9.92440890772482,-0.00392920774334904,0.756725821543992,0.775559886435753
"MIR181B1",2.71762148018043,2.71762148018043,0,0.764256948003916,0.782582825087492
"WNT5A",10.1312595527124,10.2522033507094,-0.120943797997001,0.780630392919971,0.798639612277485
"IFNA6",2.71762148018043,2.71762148018043,0,0.782397817877625,0.799738195046899
"MARCHF6",13.3575865076462,13.3391950402178,0.0183914674283994,0.801935192191158,0.818982530200536
"MARCHF5",11.7141721573171,11.716597920449,-0.00242576313190135,0.809936482725768,0.826421915560009
"AQP8",3.67954784787156,3.66534464912781,0.0142031987437501,0.815302148787497,0.831161253361612
"PEBP1",14.2363716355823,14.1899859040249,0.0463857315574003,0.830351775704998,0.84575582808115
"CUL9",10.9609235248803,10.9839973112426,-0.0230737863622998,0.839293183838734,0.85410859749873
"TMSB4Y",2.71762148018043,2.71762148018043,0,0.841189600318778,0.855283605967858
"PCBP2",13.0850519748669,13.0905362422818,-0.00548426741490005,0.861405919814513,0.875066982860029
"KLHDC3",12.3520450541963,12.3828635742183,-0.0308185200220006,0.868435524217507,0.881325102220002
"MCF2L",11.644529684502,11.6080203070121,0.0365093774898995,0.869095092128485,0.881325102220002
"TILRLS",2.71762148018043,2.71762148018043,0,0.870073941880697,0.881542403329037
"FAR1",11.958458063815,11.987246719615,-0.0287886557999997,0.89068844736642,0.90163632995038
"STC1",10.9749383817676,11.1399392407267,-0.1650008589591,0.893559331830225,0.903749043508991
"MAT2A",13.1336132783086,13.1408645270346,-0.00725124872599991,0.897536698153284,0.906976172629918
"TRIM16",9.1238845027368,9.09275196428929,0.0311325384475101,0.914800447732273,0.923612010713932
"KCNQ1OT1",8.62059295860711,8.68771623205627,-0.0671232734491589,0.939657812212842,0.947878790447425
"INTS2",10.1078404211449,10.143731570533,-0.0358911493880996,0.942102731587344,0.949514378951231
"IFNA5",2.71762148018043,2.71762148018043,0,0.943945011927898,0.950540260919534
"HSPA7",7.72875888063677,7.76538154413328,-0.0366226634965106,0.950775321859863,0.956419731438779
"LPCAT3",9.72902216693356,9.73292073638228,-0.0038985694487188,0.951442699011518,0.956419731438779
"CEBPG",11.5493538461381,11.6024822951071,-0.0531284489689998,0.95656035354034,0.960726557170742
"NF2",11.2976872729794,11.3023534660039,-0.00466619302449978,0.959898932530257,0.963240617238805
"POU2F2",8.56817198070168,8.56226753981266,0.00590444088901876,0.962792938756946,0.965304572510225
"MIR670",2.71762148018043,2.71762148018043,0,0.982275986517017,0.983982808387594
"PTPMT1",6.96944576934188,6.91742722087842,0.0520185484634599,0.991753676250949,0.992614573539361
"RBM3",13.8469758008954,13.7760227414673,0.0709530594281009,0.994873850861633,0.994873850861633
"BLOC1S5-TXNDC5",2.71762148018043,2.71762148018043,0,NA,NA
"MIR1-2",2.71762148018043,2.71762148018043,0,NA,NA
"MIR124-1",2.71762148018043,2.71762148018043,0,NA,NA
"MIR125B2",2.71762148018043,2.71762148018043,0,NA,NA
"MIR127",2.71762148018043,2.71762148018043,0,NA,NA
"MIR137",2.71762148018043,2.71762148018043,0,NA,NA
"MIR142",2.71762148018043,2.71762148018043,0,NA,NA
"MIR144",2.71762148018043,2.71762148018043,0,NA,NA
"MIR17",2.71762148018043,2.71762148018043,0,NA,NA
"MIR18A",2.71762148018043,2.71762148018043,0,NA,NA
"MIR19A",2.71762148018043,2.71762148018043,0,NA,NA
"MIR20A",2.71762148018043,2.71762148018043,0,NA,NA
"MIR21",2.71762148018043,2.71762148018043,0,NA,NA
"MIR214",2.71762148018043,2.71762148018043,0,NA,NA
"MIR23A",2.71762148018043,2.71762148018043,0,NA,NA
"MIR27A",2.71762148018043,2.71762148018043,0,NA,NA
"MIR335",2.71762148018043,2.71762148018043,0,NA,NA
"MIR338",2.71762148018043,2.71762148018043,0,NA,NA
"MIR34C",2.71762148018043,2.71762148018043,0,NA,NA
"MIR432",2.71762148018043,2.71762148018043,0,NA,NA
"MIR612",2.71762148018043,2.71762148018043,0,NA,NA
"MIR770",2.71762148018043,2.71762148018043,0,NA,NA
"MIR9-2",2.71762148018043,2.71762148018043,0,NA,NA
"MIR9-3",2.71762148018043,2.71762148018043,0,NA,NA
"SNORA16A",2.71762148018043,2.71762148018043,0,NA,NA
"SNORA56",2.71762148018043,2.71762148018043,0,NA,NA
